num_samples,run,mi_emp,mi_miller,mi_chao,seed
400,0,5.5003982347769504,-37.23835176522305,-37.1317713412829,1603988808
400,1,5.468106682738544,-32.839393317261454,-32.743863392074424,2603028832
400,2,5.409165663338843,-32.02083433666115,1.3444034103329767,3178718203
400,3,5.499293370896593,-34.783206629103404,-0.29151338445692954,1619735674
400,4,5.319172985584853,-28.31832701441515,2.6951926620751854,602620446
400,5,5.444146396842616,-31.774603603157384,0.7219110647206559,961961834
400,6,5.378065267134364,-31.465684732865636,4.2446708557871204,564532246
400,7,5.288805574566403,-30.2074444254336,-30.2074444254336,2535606385
400,8,5.503301496274652,-34.881698503725346,2.1022786054188596,535090811
400,9,5.353862230915281,-32.56863776908472,-1.1901437588294304,1189013583
400,10,5.388189891096532,-31.756810108903473,2.2490872378884954,3254770627
400,11,5.374827900541865,-30.88517209945813,-30.794748159308504,877836314
400,12,5.435753909509156,-33.47174609049084,1.6857037552555671,3340846089
400,13,5.41973076673457,-32.10526923326543,-1.0228361750936132,670769574
400,14,5.508721920900962,-34.58627807909904,-34.48629054792696,3711943923
400,15,5.5195009250949685,-35.85049907490503,-35.74733199261077,3801688848
400,16,5.2041827260256035,-26.315817273974396,-26.315817273974396,96416648
400,17,5.581918643715216,-36.38683135628479,2.7226376190731023,2065354154
400,18,5.364081864481079,-30.679668135518924,-30.589783472177274,2956424222
400,19,5.205366082092105,-28.369633917907898,-28.369633917907894,913328043
400,20,5.529535261190116,-35.840464738809885,1.9130777926337568,847342148
400,21,5.420482380324859,-32.702017619675146,2.8913097119612985,2854112008
400,22,5.461635710134161,-33.14836428986584,2.527926832863961,3911224096
400,23,5.338229565410693,-29.451770434589307,-0.44513915169726204,406348230
400,24,5.233971186650551,-28.403528813349453,-28.3196447734492,847020406
400,25,5.417885620412159,-31.425864379587843,2.50467848390072,954145898
400,26,5.3970948171786315,-32.127905182821365,-32.03432662920541,86171607
400,27,5.37532490239024,-31.864675097609762,2.2420937363281412,3911188642
400,28,5.4541239170449405,-32.46837608295506,-0.2667950565331374,2486567053
400,29,5.486572092263394,-32.83092790773661,1.7902124421152608,2726131963
800,0,5.4772430818883056,-43.460256918111696,2.76702942278202,1328589040
800,1,5.4986318648159695,-42.21324313518403,-42.1536777481678,3932550356
800,2,5.544912608365779,-42.90321239163422,3.651554293624828,816084077
800,3,5.5447373384945156,-46.262762661505484,2.8096620537836747,573974984
800,4,5.49007926213431,-43.53367073786569,3.8432065483226068,3782646709
800,5,5.535773842853471,-42.239226157146526,3.0347115857946143,1276893435
800,6,5.438181772373969,-41.05244322762603,2.9097547567519446,4232457957
800,7,5.512878329641319,-40.077121670358686,5.2513371231817185,2808987178
800,8,5.530714705776388,-41.13803529422361,4.445026267356496,954277290
800,9,5.465456300527599,-42.2401686994724,3.9866527983158244,2477951525
800,10,5.564465254738531,-44.45490974526147,2.5501954162572815,1795490582
800,11,5.563740707631906,-44.84188429236809,4.344810387679022,3354183006
800,12,5.477876280333263,-41.20212371966674,3.0452814153474383,762175504
800,13,5.604467808425261,-43.14553219157474,4.039116526577376,526619082
800,14,5.576530744896877,-42.50034425510312,2.801769756307283,2939481798
800,15,5.551366192220327,-41.73363380777967,2.955415257554758,908532535
800,16,5.42856115250097,-40.82456384749903,2.59133284424233,515006940
800,17,5.487706338174267,-41.67854366182573,3.7564784138366853,3430488251
800,18,5.60808241306729,-42.10379258693271,2.8790778279117095,72879359
800,19,5.577095510820245,-43.67290448917976,4.428973388878912,2990714010
800,20,5.489058209246659,-41.430941790753344,2.7807010644071486,3514093774
800,21,5.486122490626979,-41.553877509373024,3.7378391361198866,1504254662
800,22,5.4978234834586655,-42.93967651654133,2.416751747548189,311215689
800,23,5.574666456036985,-42.86283354396301,2.3385523052572044,3094425937
800,24,5.563921353999493,-41.598578646000504,3.4946636286161707,3144736825
800,25,5.561335891120601,-42.2749141088794,1.944726958136771,2186576020
800,26,5.520005005960554,-39.759369994039446,1.8340170074091242,218266342
800,27,5.628045499600573,-46.04695450039942,2.768290380270386,1512206040
800,28,5.499756258230375,-43.50024374176962,4.275666681052911,2669007053
800,29,5.503522091265371,-42.76147790873463,1.7999401355100049,3660973921
1600,0,5.568256830485545,-52.267368169514455,3.456184709289667,1195748457
1600,1,5.593421990803698,-55.286578009196305,2.2239859177844097,1704353441
1600,2,5.547723904589581,-48.71790109541042,3.4183936881288624,1025923442
1600,3,5.491118074697766,-48.516381925302234,3.6859371256396907,958411292
1600,4,5.472878063625696,-49.73649693637431,3.3359310674668916,3360441481
1600,5,5.590689617351265,-50.92181038264874,2.9736197075327078,1224181603
1600,6,5.484718556078132,-49.107781443921866,2.5248064382951316,1228057107
1600,7,5.552963371964328,-48.22797412803567,3.493164562013064,2794266040
1600,8,5.55521733992412,-51.04415766007588,3.466337659997275,1678303301
1600,9,5.531729367777533,-49.64077063222247,3.6748403089121027,1372958263
1600,10,5.524656501398672,-49.06784349860133,2.5167468579286014,2425329962
1600,11,5.521770340428354,-51.56104215957165,3.3815024646534626,2125464453
1600,12,5.468427920035452,-47.88875957996455,2.8419549904713692,2370878500
1600,13,5.547712780998857,-48.09197471900114,3.1103301012838114,1429128954
1600,14,5.578375353515561,-50.82162464648444,1.3796272770337739,1417879387
1600,15,5.482763579155403,-49.580361420844596,1.9114728346860983,2851288948
1600,16,5.50201300128715,-49.926736998712855,3.6544325405164475,680175944
1600,17,5.485981115242655,-48.70776888475734,1.7209862264712172,3163037339
1600,18,5.583163813271762,-54.30621118672824,3.1377764287977614,3871038737
1600,19,5.529914193894069,-50.446335806105935,3.1869455484773708,573314380
1600,20,5.587898443706308,-51.58460155629369,2.2328166893033914,2546375596
1600,21,5.557466694879189,-49.83472080512081,2.8273108341960276,1936957216
1600,22,5.506692131788526,-50.100807868211476,2.786750320233813,3066173222
1600,23,5.552020975769196,-48.776104024230804,3.1256282820337424,2070797310
1600,24,5.497327745642634,-50.33360975435736,2.660760110166,1126177424
1600,25,5.504119214457772,-50.324630785542226,2.888863673012203,261671234
1600,26,5.520234085145622,-49.61601591485437,3.2635909981352027,4012500650
1600,27,5.5787364171265565,-52.18063858287344,3.1576667190905043,2932833661
1600,28,5.543296021342085,-46.98170397865791,2.070069643911846,956887558
1600,29,5.532643578019702,-51.6548564219803,2.6754665966588305,1830076047
3200,0,5.515962767484881,-55.74716223251512,2.8238777426932957,863780790
3200,1,5.459462864870716,-55.585849635129286,2.0431208369899374,3042183282
3200,2,5.476905701494941,-53.53090679850506,2.1926530590004423,2396118165
3200,3,5.456811293480516,-52.77459495651948,2.107006618363938,836231330
3200,4,5.483106843647853,-54.92158065635215,2.276491143869258,3699956447
3200,5,5.510796276550863,-56.49670372344914,2.1664912048269453,3397011336
3200,6,5.52291369817463,-57.482711301825375,2.0910049248476876,1813762405
3200,7,5.481371315297828,-53.38425368470217,2.030388966099781,1137804627
3200,8,5.516872582852187,-58.893439917147816,2.020058203753894,3602809666
3200,9,5.5675075303253365,-56.524992469674665,2.977894169298397,1035491119
3200,10,5.49644164381357,-55.38980835618643,2.09045318192889,3331398924
3200,11,5.522045344765704,-52.1426421552343,2.556028787073357,106005551
3200,12,5.49982511044454,-54.12564363955546,1.9564532811620006,1924466071
3200,13,5.476724052104652,-55.03827594789535,2.043893424501619,1360514809
3200,14,5.449231965930885,-51.81983053406911,2.2865994406522256,3792533485
3200,15,5.493375521308501,-55.0159994786915,1.854110272609787,1212812367
3200,16,5.478311326594188,-53.488876173405814,2.8542962569220243,1368932465
3200,17,5.4933146403982995,-58.4288728596017,2.7572614004244715,4067883368
3200,18,5.496941500982336,-55.305558499017664,2.128211639842335,4250305919
3200,19,5.411033287836322,-53.94834171216368,1.8834261955424718,3953663401
3200,20,5.512081594137783,-57.32104340586222,1.769770534813515,2545817395
3200,21,5.4842471728009485,-53.48262782719905,2.2827398559076695,4291728193
3200,22,5.520769523996446,-54.45673047600356,2.195700841357128,1133046028
3200,23,5.503160889682304,-54.866370360317696,2.033873096339864,1343003924
3200,24,5.5159239841583485,-54.109544765841655,1.9880704121775794,1350006122
3200,25,5.503886601595935,-52.516113398404066,2.446626748245159,1608806274
3200,26,5.52951613753935,-52.83048386246065,1.7461913883879179,3551995515
3200,27,5.556594559357734,-55.936842940642265,2.0250875248411244,2831952393
3200,28,5.520711742907766,-52.659288257092236,3.2303617041676413,33249270
3200,29,5.441709386284389,-55.992040613715616,2.740266298700247,3532253719
6400,0,5.409256087830045,-57.69449391216995,1.8461410643836917,2215932654
6400,1,5.356992470238065,-56.56488252976193,1.8227105312187049,224806826
6400,2,5.391047136524556,-57.521687238475444,1.8473255679826548,3402475294
6400,3,5.4306940560093455,-54.902899693990655,1.9496050843563395,2970493193
6400,4,5.39598691071005,-57.56526308928995,1.761418009027302,3655477721
6400,5,5.3812825586723605,-55.85340494132764,1.9546117652487376,7715593
6400,6,5.379662413024445,-56.24580633697556,1.9290360158303619,699061089
6400,7,5.387867959219944,-57.58525704078006,1.8485851888625002,3505284247
6400,8,5.378710646516343,-57.298086228483655,1.8952457687827726,3310767569
6400,9,5.434249296073691,-57.5138757039263,1.8102780796670501,3529778656
6400,10,5.393607675833374,-56.63928294916663,1.7906156763073975,2586104762
6400,11,5.398848149926694,-57.20271435007331,2.5293246735895116,3996055181
6400,12,5.390093085780496,-57.18803191421951,1.653544806595503,1402169344
6400,13,5.394367927277171,-56.92594457272283,1.7628946658861773,1961914674
6400,14,5.440293210281347,-55.82267553971865,1.798393399452896,1898289168
6400,15,5.406445680088218,-56.348866819911784,1.9517992058054654,3145231337
6400,16,5.440184610010647,-59.914112264989356,1.9343056020396512,2244587742
6400,17,5.387669245541222,-57.289127629458775,1.8131255582519932,2903762298
6400,18,5.361554098515647,-55.94282090148435,1.851427829122769,2457407955
6400,19,5.3874336096528594,-55.53334764034714,1.7721385940411816,1844717188
6400,20,5.387517853484416,-58.642794646515576,1.8194671717310524,151412804
6400,21,5.4106318269414135,-58.037493173058586,2.000396697555394,473156609
6400,22,5.374920838662778,-57.91687603633723,1.789591794496216,1939827914
6400,23,5.3743536735954756,-58.29502132640452,1.7415750526531113,1752735134
6400,24,5.391090241836499,-54.143909758163495,1.9636259857858924,1316558638
6400,25,5.3745595477905574,-55.99919045220945,1.9206706392427184,1294396352
6400,26,5.404762889680914,-56.50008086031909,1.6291602432230987,469628553
6400,27,5.40226266428995,-54.93133108571005,1.828525743571241,1010307886
6400,28,5.38191735167991,-55.73792639832009,1.5187841096202264,3864388832
6400,29,5.401313839716739,-55.45102991028327,2.655363900385781,2139953245
12800,0,5.19535946031959,-51.783781164680406,2.027690473227315,3440447827
12800,1,5.18827794934565,-52.113831425654354,2.305359942126788,3872938816
12800,2,5.190430904694555,-51.50128784530544,2.5893622301868326,2824911996
12800,3,5.172571113499785,-53.32278044900021,2.671654221836048,2303762737
12800,4,5.1829446390389275,-52.51080536096107,2.0072561193324843,3086148070
12800,5,5.180748025902366,-53.44933009909763,1.8682994272022972,4250042705
12800,6,5.157119018871088,-52.903427856128914,1.9451888925465761,2458931630
12800,7,5.173076661079769,-51.25493115142023,1.9598589527376928,725913908
12800,8,5.1729200890637355,-52.39086897343626,1.8840293448653076,2389420044
12800,9,5.197650039117038,-52.50859996088296,1.9722361366046015,2005771464
12800,10,5.18642767467527,-51.210916075324725,1.9392130099222418,1966125027
12800,11,5.203681725762262,-52.498466711737734,2.062779981940129,2575979833
12800,12,5.178467399772769,-52.11122010022723,2.0166769850517747,3575033812
12800,13,5.169954301366948,-52.45504569863305,1.9373423349504437,278110241
12800,14,5.20447706095082,-51.94856981404918,2.4681223904196656,926016646
12800,15,5.157151577664205,-53.427340609835795,1.8749911879893193,3633848476
12800,16,5.206107756317415,-51.940728181182585,1.6780713161668215,2886041186
12800,17,5.220225443985193,-53.28961830601481,2.039943798884038,2907476338
12800,18,5.190628263982044,-52.35312173601796,2.4914517709649053,1635088907
12800,19,5.192324135808587,-52.09115242669141,2.017762832857991,181018241
12800,20,5.203089716878004,-52.134410283121994,1.99686216414129,112931006
12800,21,5.170298739570246,-51.67884188542975,2.3182429637532653,3700736065
12800,22,5.192000508883298,-52.382999491116706,1.9673735883385817,1191738179
12800,23,5.173770056035485,-51.32357369396451,1.9334549179633058,1862871582
12800,24,5.203923735595097,-51.955334076904904,1.9155203274267865,497106736
12800,25,5.190293918519684,-50.85392483148031,1.9793805986330384,2486926876
12800,26,5.193470170961817,-53.03695951653818,1.8817201627152518,4055185590
12800,27,5.202149952671938,-51.73339692232806,1.99112609368808,181519416
12800,28,5.193936075491386,-51.063563924508614,1.878098071493158,3521262152
12800,29,5.177145744609181,-52.940354255390815,1.9322820565330865,1613140185
25600,0,4.894391880794984,-42.03496358795502,2.6295955286403703,3247965794
25600,1,4.912794056909174,-42.59595594309083,2.0387982794645203,1633979276
25600,2,4.920838445419944,-43.02138811708005,2.647827206151284,2136107204
25600,3,4.88366137326239,-42.28635815798761,1.9959750569138746,2679395153
25600,4,4.917836031727983,-42.80970303077201,2.6547753456740684,738518930
25600,5,4.902547495332724,-43.17585094216727,1.970407687292969,2960466548
25600,6,4.89455378740989,-42.51716496259011,2.6530456278176375,775111054
25600,7,4.88534594885131,-43.09254467614869,2.088495564321525,1778903656
25600,8,4.899587543159544,-42.474631206840456,2.022768585181481,826323342
25600,9,4.897296288661639,-42.335984961338355,2.3862526548195278,3873075494
25600,10,4.921328331559685,-42.79332010594032,2.1272130944718506,670133794
25600,11,4.916734355629584,-42.85041408187041,2.271830416493546,507481744
25600,12,4.878036762337228,-42.28553745641277,2.134345557931533,2385464599
25600,13,4.880660847108203,-41.520315715391796,2.1150081380732932,2445169770
25600,14,4.91504357447003,-42.35814001927997,2.1261500499327686,3397342727
25600,15,4.89982224782387,-42.17597853342613,2.1058491428216684,1679724325
25600,16,4.893627354979646,-42.10895077002036,2.0406163860291064,3544546109
25600,17,4.890990604048808,-42.78498595845119,2.367099161251743,3475465328
25600,18,4.892407074817342,-42.76126480018266,2.1167128121636636,4277708225
25600,19,4.9197825600309955,-42.473654939969,2.0481320090393726,3117146223
25600,20,4.920793055364577,-42.80352335088542,2.12340236763391,2000109274
25600,21,4.882486387475669,-42.347591737524326,2.0221356989220913,1446001356
25600,22,4.869706421926669,-42.084902953073325,2.0658402353351137,4113720176
25600,23,4.882580974154962,-43.07585652584504,2.063229020464553,4285134586
25600,24,4.912237538703188,-42.58369996129681,2.6388582688536295,3348286565
25600,25,4.88720515558242,-42.68564640691758,2.4476530456289525,473455917
25600,26,4.898965611142067,-42.55464767010793,2.1221246707337866,3661891423
25600,27,4.893378602075092,-42.96779327292491,2.207527795314121,2513101561
25600,28,4.897296257406095,-42.1982506175939,2.062746310811084,4148889232
25600,29,4.924272631513716,-43.00498518098628,2.06428943584549,1733223688
51200,0,4.546706610894686,-31.04926995160531,2.2081051429759615,1266476567
51200,1,4.539800766664662,-31.07076563958534,2.174823975501813,1863412590
51200,2,4.534808792531653,-30.852046676218347,2.5881465307165885,1271101168
51200,3,4.527438314116878,-31.023147623383124,2.266464764778996,849703133
51200,4,4.543272968907722,-31.05108249984228,2.22194077136551,872813584
51200,5,4.520301716035197,-30.8860068777148,2.5928524028714084,1043339335
51200,6,4.524107178151553,-30.891927978098444,2.217752289223434,899041997
51200,7,4.523839185750893,-30.97973503299911,2.2859120199727894,2626337721
51200,8,4.535549497921659,-30.88048565832834,2.1998031066870722,2792146228
51200,9,4.53084438287636,-30.74091342962364,2.419228739366232,2412579787
51200,10,4.538478096738556,-30.98292815326144,2.19321758265938,4020363843
51200,11,4.548608989289081,-31.12842226071092,2.198930156317939,2387665957
51200,12,4.51124651982785,-30.854534730172148,2.179665592127863,2425861951
51200,13,4.518324401167316,-30.925269348832682,2.602170520590896,26755352
51200,14,4.528578075827653,-30.895562549172347,2.18863719825308,3710670541
51200,15,4.519388445559974,-31.109009991940027,2.1355167597863542,1878133385
51200,16,4.518172764337663,-30.930284266912338,2.2730640368671353,2798645577
51200,17,4.530181335336891,-30.940971008413108,2.19605233504573,3522165803
51200,18,4.526887708915346,-31.002624009834655,2.2292178423580156,1033820500
51200,19,4.528487644305544,-31.120985011944455,2.1724924226130753,1610743333
51200,20,4.532488733385049,-30.61930814161495,2.225741207734294,256906236
51200,21,4.525875561988363,-30.527522875511636,2.271540974471693,3833131868
51200,22,4.534808819899711,-31.174644305100294,2.291394976338318,2144657838
51200,23,4.553281533533758,-31.313417685216244,2.190508104539006,1906581036
51200,24,4.540371246445993,-30.905624847304004,2.2698002393170014,379475255
51200,25,4.544965466884975,-31.010483751865024,2.144759937543963,1028550162
51200,26,4.524713881504731,-30.80216111849527,2.2140821918289744,1992064776
51200,27,4.544035167808785,-30.74888475406621,2.6295034638147707,3010348248
51200,28,4.523886107484763,-30.913223267515235,2.6830301834303323,969420988
51200,29,4.5405537081830545,-31.170520510566945,2.7015429784565503,2834777363
102400,0,4.1446652573866825,-20.53486599261332,2.303830948442874,2316053769
102400,1,4.141734856754681,-20.55157569012032,2.2960620342982514,1159659450
102400,2,4.1393112033587425,-20.501313796641256,2.289380756513064,3333537494
102400,3,4.148961100092615,-20.665931478032384,2.5866604345989286,4224936726
102400,4,4.139638558882526,-20.569072378617477,2.4525924987588335,2510476586
102400,5,4.130840763148244,-20.546258846226756,2.2988619338117355,4018949023
102400,6,4.148955006564369,-20.58974616531063,2.6051365793251513,3818180059
102400,7,4.14047721601518,-20.560938799609822,2.2993359393641697,2435826803
102400,8,4.147406629916643,-20.459985948208356,2.624636118414299,210406882
102400,9,4.15370043796162,-20.73657299953838,2.3141153045830327,1684064247
102400,10,4.145777230286647,-20.539427847838354,2.341296157357908,3120893179
102400,11,4.143452199379157,-20.482582956870843,2.315654473243449,2190425238
102400,12,4.131250203827447,-20.50207987429755,2.5848227783051025,982113369
102400,13,4.13210978085921,-20.54823201601579,2.5712577387796385,3571910662
102400,14,4.145450804493212,-20.57136560175679,2.6105017486348476,2111515852
102400,15,4.143674757242273,-20.45723344588273,2.5548567679401724,4023158930
102400,16,4.141775263191738,-20.56936731493326,2.296345232485179,610597181
102400,17,4.159815903578883,-20.67047706517112,2.309461688792184,2817387698
102400,18,4.1561450863678235,-20.684684991757173,2.324890126584483,1126055432
102400,19,4.145893543006453,-20.659272472618547,2.290888071344445,2907369400
102400,20,4.149532849380925,-20.617537463119074,2.5996068380048185,933640263
102400,21,4.131248560691471,-20.523966283058527,2.3070859239947277,3310791665
102400,22,4.148062128949162,-20.610092167925835,2.3584985428362644,2707521886
102400,23,4.153015144836745,-20.640803214538252,2.567516881655013,4184977029
102400,24,4.146232814800124,-20.570583591449875,2.600456502061787,1302805071
102400,25,4.15748917588731,-20.69468855848769,2.3130268269986045,1237234282
102400,26,4.127691359474463,-20.41161528115054,2.3342205074913283,670814726
102400,27,4.142422737294947,-20.642479606455055,2.2901047905895613,1623726706
102400,28,4.136511598538345,-20.488713010836655,2.327574574936724,2573906576
102400,29,4.148907082475716,-20.640858542524285,2.334462626676326,4050073168
204800,0,3.773602303300919,-12.36560179826158,2.4788563611816015,1301269294
204800,1,3.775937593453598,-12.4629637737339,2.3782701982475842,1583129183
204800,2,3.7675962198566175,-12.427940889518382,2.553649924454861,1191576928
204800,3,3.7862706786421576,-12.530037915107844,2.382604966951205,2827053705
204800,4,3.7771803939286244,-12.447941676383877,2.5695083189905144,1164293264
204800,5,3.7834640450815478,-12.488264470543452,2.3707494414004544,1556857679
204800,6,3.7812357394721623,-12.500624612090338,2.3800245598079366,2021436979
204800,7,3.7825488814874575,-12.417040962262544,2.3705976337411596,1414023967
204800,8,3.7707744950583475,-12.415036051816653,2.359252083068101,3534277262
204800,9,3.7782668762828173,-12.445639373717182,2.5547070234005407,1239600837
204800,10,3.779919310843333,-12.509235962594168,2.3705159004146346,96410665
204800,11,3.774369434572744,-12.420357127927257,2.3496523318388114,217730613
204800,12,3.7868479956275394,-12.54161880124746,2.5664876325937924,3775525956
204800,13,3.7763052072244854,-12.421258269338015,2.366617462573867,202241135
204800,14,3.7878508597338545,-12.466045624641147,2.5690452933521524,905661423
204800,15,3.7893477026066122,-12.500618117705887,2.3740575117302773,603236290
204800,16,3.776984405284189,-12.47083297752831,2.362180634563819,292338959
204800,17,3.782796998625333,-12.505142454499666,2.423140304836251,2232697863
204800,18,3.77839687233325,-12.448751565166749,2.3875653089986706,3382703342
204800,19,3.77183469366922,-12.43586061883078,2.5544035796278175,954413997
204800,20,3.774534934073106,-12.421812722176895,2.568444963945505,3946665944
204800,21,3.7826479775488195,-12.486648897451179,2.373890229950338,3793370737
204800,22,3.7753104283461454,-12.494796993528855,2.3501610956640047,778705858
204800,23,3.77574942806746,-12.44531990787004,2.3568948833668113,3983079856
204800,24,3.781629838446122,-12.533462934991377,2.475823747155688,365390637
204800,25,3.7810697155491475,-12.508896104763352,2.3662252591691804,3443196921
204800,26,3.780755622439262,-12.374659416623238,2.3835387006346638,1467148442
204800,27,3.786383682425864,-12.503176864449134,2.5523174216238433,2969006837
204800,28,3.7827477015911306,-12.38766245465887,2.4079605181012074,1703946082
204800,29,3.784590680099523,-12.509833148025479,2.381628037889359,1698854309
409600,0,3.467681691550414,-6.637811472512086,2.547670621327489,2103154487
409600,1,3.4627400944874474,-6.651263811762552,2.4314428278585263,2023581135
409600,2,3.4659091553809027,-6.646878930556598,2.4175090514372486,3908972889
409600,3,3.464528399073121,-6.685139569676879,2.528800359483469,2582802305
409600,4,3.4699306102236243,-6.6791294483701265,2.534403441257206,3541425305
409600,5,3.459228296602202,-6.645251683866547,2.4258432891992663,688474422
409600,6,3.4651780880828262,-6.660984021292174,2.5407540721997934,556905420
409600,7,3.466184018309267,-6.669502016846982,2.4459630684452756,86320095
409600,8,3.4639819857450647,-6.665219674411185,2.411673663118869,652055966
409600,9,3.467981864885534,-6.668312080426967,2.487161363985819,920542282
409600,10,3.463647309276695,-6.650356596973305,2.3469661583167225,946174875
409600,11,3.4682819604469266,-6.676117453615573,2.438200880960489,2040036268
409600,12,3.467540743147481,-6.701377713883769,2.539985384851044,3737049437
409600,13,3.4694583996843846,-6.684059666721865,2.5397705364937306,795019727
409600,14,3.4639974072108792,-6.663785795914121,2.431897492074813,2447575317
409600,15,3.466827682733129,-6.64859468054812,2.4894268380956657,4048632261
409600,16,3.464152385225617,-6.620469196805633,2.4448145696145103,1147184792
409600,17,3.4626977265165166,-6.663059109420983,2.41405822182313,840206987
409600,18,3.4637952276379487,-6.659529967674551,2.443051720145247,3490852782
409600,19,3.4649929151346477,-6.688727787990352,2.5380138044542044,2891772431
409600,20,3.462431191616872,-6.657651816195628,2.412591175326148,3034317210
409600,21,3.459292634628877,-6.629179045058622,2.4902984938453288,2633590769
409600,22,3.4608455482921983,-6.638163240770302,2.4864635620650324,1397542598
409600,23,3.4651319940226486,-6.683928064571102,2.4318673298340903,1993051887
409600,24,3.466426803600399,-6.65912739561835,2.4608986868896965,3580591749
409600,25,3.463670986386308,-6.669178134707442,2.419366068798181,1587405483
409600,26,3.4610810731687316,-6.644209454175018,2.4247332546262146,1428822812
409600,27,3.4663631496766456,-6.6385221042296045,2.4135719894346925,712018120
409600,28,3.459026666365343,-6.649708685197156,2.4189294520278195,3626515302
409600,29,3.4616652946707376,-6.650920154548013,2.437857889588755,3208380915
819200,0,3.2089101074108903,-2.7963303711047347,2.462083118027042,115814556
819200,1,3.210712833003221,-2.8167163662155286,2.446536101192627,1764563570
819200,2,3.2094325454970587,-2.8085740462998166,2.5333711218809976,109797497
819200,3,3.2129857347979005,-2.8150513745770995,2.4732045344056885,833016009
819200,4,3.2097821650357155,-2.81754571582366,2.459517637253213,2918462815
819200,5,3.2104743682294377,-2.832659176692437,2.442574999325617,763818417
819200,6,3.211878899027372,-2.824263679097628,2.4340661384816134,310874923
819200,7,3.2119503315132363,-2.8230777446586384,2.4930923873646353,1144472320
819200,8,3.21132693768223,-2.819243130677145,2.443647672683909,974180275
819200,9,3.2126431450937645,-2.8153939642812356,2.4537147748786805,2974663645
819200,10,3.2142548311100683,-2.8195574247493065,2.447923477021528,1959440957
819200,11,3.210619343775079,-2.809413615209296,2.452024810934938,3368430422
819200,12,3.210831270854836,-2.8035278600045386,2.4587748065698207,3388487831
819200,13,3.2088903724227187,-2.801314705702281,2.439249486230438,3599643308
819200,14,3.2088124125843294,-2.810106044446921,2.5102292900227057,1067947339
819200,15,3.210609935859498,-2.8287748297655018,2.4438539576744756,3153762302
819200,16,3.21107097015911,-2.8259834732002655,2.536820934765785,1420327925
819200,17,3.2050967235824075,-2.825169389698843,2.4548217478882375,2409225576
819200,18,3.2097826345664693,-2.8235230294960303,2.441534349345511,1862893093
819200,19,3.213640413771408,-2.8193612952129667,2.463126496514574,1084195627
819200,20,3.211710101070093,-2.8214942446330324,2.4608455850880038,58697595
819200,21,3.21060660907197,-2.818342365537405,2.464823638155705,2256639500
819200,22,3.21415454411774,-2.8219880340072603,2.4610230991249855,672336785
819200,23,3.2136177610413306,-2.815939123724294,2.4627890886646435,2560122690
819200,24,3.2094788239818364,-2.8273729826587886,2.458877510521109,3231399193
819200,25,3.207739242089705,-2.829821793066545,2.4586506433357203,1839680128
819200,26,3.2110754375564596,-2.8145300311935406,2.439312785264762,3460738165
819200,27,3.2052300224190873,-2.799706501018413,2.457022373832356,2797066501
819200,28,3.2162987445989053,-2.8113330913385948,2.4664836358975086,2177800677
819200,29,3.213496244405171,-2.8112986774698294,2.4518300712766963,4192670636
